City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
513,santiago del estero,64,AR,1562718032,77,-27.8,-64.26,59.63,2.33
514,villa carlos paz,0,AR,1562718257,75,-31.42,-64.5,55.99,2.15
515,bilibino,2,RU,1562718309,36,68.06,166.44,71.51,6.11
516,antigonish,75,CA,1562718148,58,45.62,-61.99,63.0,3.36
517,huilong,89,CN,1562718309,84,31.15,106.5,72.23,2.89
518,butembo,16,CD,1562718310,98,0.12,29.29,59.99,2.8
519,nouadhibou,0,MR,1562718310,68,20.93,-17.03,71.6,21.92
520,nawa,14,IN,1562718310,60,27.02,75.0,86.09,17.22
521,russell,1,US,1562718311,49,38.9,-98.86,91.4,8.05
522,marystown,12,CA,1562718311,88,47.17,-55.16,50.99,10.63
523,sechura,0,PE,1562718311,84,-5.56,-80.82,65.21,13.0
524,belgrade,0,RS,1562718057,88,44.82,20.46,64.4,3.36
525,eyl,90,SO,1562718312,64,7.98,49.82,77.99,30.27
526,vao,100,EE,1562718312,80,59.1,26.19,55.13,9.4
527,jadu,0,LY,1562718312,15,31.95,12.03,90.05,18.48
528,miura,75,JP,1562718312,77,35.17,139.64,75.99,8.05
529,claresholm,1,CA,1562718313,56,50.02,-113.58,72.0,11.41
530,umba,86,RU,1562718313,77,66.69,34.34,45.95,10.45
531,daliang,75,CN,1562718313,83,22.84,113.25,82.99,2.24
532,olyka,93,UA,1562718313,93,50.73,25.81,54.0,13.24
533,mumford,100,GH,1562718314,97,5.26,-0.76,72.05,4.05
534,ferme-neuve,82,CA,1562718314,67,46.7,-75.45,70.61,1.7
535,oume,0,CI,1562718314,100,6.38,-5.42,73.4,4.7
536,ratnapura,91,IN,1562718314,82,17.9,77.63,74.39,19.42
537,mitsamiouli,4,KM,1562718315,79,-11.38,43.28,77.09,25.57
538,sliven,90,BG,1562718315,68,42.68,26.32,71.6,6.93
539,launceston,90,AU,1562718315,93,-41.43,147.14,54.0,23.04
540,makubetsu,75,JP,1562718315,82,42.84,143.34,62.6,3.36
541,fairbanks,75,US,1562718110,25,64.84,-147.72,86.0,5.82
542,krabi,20,TH,1562718316,94,8.06,98.92,77.0,2.24
543,toora-khem,0,RU,1562718316,49,52.47,96.11,59.45,2.28
544,kalaleh,75,IR,1562718316,74,37.38,55.49,78.8,9.4
545,diamantino,0,BR,1562718317,42,-14.4,-56.44,72.05,3.42
